Suseo_h,Suseo_m,Dongchan_h,Dongchan_m,Jiji_h,Jiji_m,Cheonan(Asan)_h,Cheonan(Asan)_m,Osong_h,Osong_m,Daejeon_h,Daejeon_m,Gimcheon(Gumi)_h,Gimcheon(Gumi)_m,Dongdaegu_h,Dongdaegu_m,ShinKyungju_h,ShinKyungju_m,Ulsan(Tongdosa)_h,Ulsan(Tongdosa)_m,Busan_h,Busan_m,Gongju_h,Gongju_m,Iksan_h,Iksan_m,Jeong-eup_h,Jeong-eup_m,Gwangju(Songje)_h,Gwangju(Songje)_m,Naju_h,Naju_m,Mokpo_h,Mokpo_m
18,20,100,100,100,100,14,20,13,13,8,40,17,10,100,100,20,32,16,18,10,24,100,100,100,100,100,100,100,100,100,100,100,100
18,30,100,100,100,100,14,42,13,13,8,55,17,17,100,100,21,13,16,46,10,29,100,100,100,100,100,100,100,100,100,100,100,100
19,0,100,100,100,100,14,42,13,25,8,56,18,4,100,100,21,28,16,54,10,31,100,100,100,100,100,100,100,100,100,100,100,100
19,45,100,100,100,100,14,50,13,30,9,1,18,20,100,100,21,44,17,28,10,36,100,100,100,100,100,100,100,100,100,100,100,100
20,20,100,100,100,100,15,0,14,0,9,11,18,51,100,100,22,26,17,37,10,48,100,100,100,100,100,100,100,100,100,100,100,100
20,46,100,100,100,100,16,25,14,11,9,20,19,0,100,100,23,18,18,14,11,8,100,100,100,100,100,100,100,100,100,100,100,100
21,5,100,100,100,100,16,35,14,25,9,21,19,25,100,100,23,33,18,25,11,12,100,100,100,100,100,100,100,100,100,100,100,100
21,26,100,100,100,100,16,40,14,30,9,29,19,32,100,100,100,100,18,37,11,31,100,100,100,100,100,100,100,100,100,100,100,100
21,40,100,100,100,100,16,49,14,42,9,35,20,10,100,100,100,100,18,54,11,36,100,100,100,100,100,100,100,100,100,100,100,100
22,10,100,100,100,100,16,56,14,42,9,40,21,5,100,100,100,100,19,4,11,44,100,100,100,100,100,100,100,100,100,100,100,100
22,10,100,100,100,100,16,56,14,42,9,40,21,5,100,100,100,100,19,4,11,44,100,100,100,100,100,100,100,100,100,100,100,100
22,42,100,100,100,100,17,17,14,42,9,50,21,12,100,100,100,100,19,14,11,49,100,100,100,100,100,100,100,100,100,100,100,100
23,26,100,100,100,100,17,30,14,50,9,56,21,44,100,100,100,100,19,37,12,7,100,100,100,100,100,100,100,100,100,100,100,100
23,50,100,100,100,100,17,40,15,10,10,5,21,51,100,100,100,100,19,48,12,12,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,17,50,15,20,10,15,23,5,100,100,100,100,20,2,12,19,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,17,58,16,20,10,25,100,100,100,100,100,100,20,12,12,26,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,18,4,16,49,10,25,100,100,100,100,100,100,20,20,12,33,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,18,15,16,56,10,29,100,100,100,100,100,100,20,52,12,45,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,18,30,17,2,10,30,100,100,100,100,100,100,20,59,12,47,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,18,36,17,10,10,40,100,100,100,100,100,100,21,6,12,49,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,18,36,17,10,10,40,100,100,100,100,100,100,21,6,12,49,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,18,51,17,50,10,45,100,100,100,100,100,100,21,23,13,49,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,20,1,17,58,10,51,100,100,100,100,100,100,21,39,14,0,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,20,1,18,5,10,57,100,100,100,100,100,100,21,53,14,5,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,20,20,18,30,11,0,100,100,100,100,100,100,22,41,14,10,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,20,29,18,36,11,6,100,100,100,100,100,100,22,49,14,12,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,20,35,18,51,11,11,100,100,100,100,100,100,23,11,14,19,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,21,0,19,0,11,17,100,100,100,100,100,100,23,18,14,30,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,21,5,19,10,11,26,100,100,100,100,100,100,23,49,14,33,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,21,35,19,25,11,34,100,100,100,100,100,100,100,100,14,43,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,21,35,19,25,11,34,100,100,100,100,100,100,100,100,14,43,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,21,40,19,32,11,36,100,100,100,100,100,100,100,100,14,57,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,21,44,19,45,11,45,100,100,100,100,100,100,100,100,15,1,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,22,19,19,50,11,45,100,100,100,100,100,100,100,100,15,9,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,22,19,20,1,11,50,100,100,100,100,100,100,100,100,15,14,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,23,5,20,1,12,6,100,100,100,100,100,100,100,100,15,19,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,23,15,20,46,12,18,100,100,100,100,100,100,100,100,15,22,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,23,40,21,12,12,44,100,100,100,100,100,100,100,100,15,32,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,21,26,12,50,100,100,100,100,100,100,100,100,15,33,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,21,44,12,58,100,100,100,100,100,100,100,100,15,41,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,21,44,12,58,100,100,100,100,100,100,100,100,15,41,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,21,51,13,6,100,100,100,100,100,100,100,100,15,47,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,22,1,13,13,100,100,100,100,100,100,100,100,15,54,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,22,42,13,13,100,100,100,100,100,100,100,100,16,2,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,22,59,13,13,100,100,100,100,100,100,100,100,16,18,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,23,15,13,25,100,100,100,100,100,100,100,100,16,35,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,23,26,13,30,100,100,100,100,100,100,100,100,16,46,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,13,47,100,100,100,100,100,100,100,100,16,54,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,13,52,100,100,100,100,100,100,100,100,17,8,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,0,100,100,100,100,100,100,100,100,17,18,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,0,100,100,100,100,100,100,100,100,17,18,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,6,100,100,100,100,100,100,100,100,17,22,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,11,100,100,100,100,100,100,100,100,17,28,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,15,100,100,100,100,100,100,100,100,17,34,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,20,100,100,100,100,100,100,100,100,17,37,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,25,100,100,100,100,100,100,100,100,17,48,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,30,100,100,100,100,100,100,100,100,17,58,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,42,100,100,100,100,100,100,100,100,18,14,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,42,100,100,100,100,100,100,100,100,18,25,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,49,100,100,100,100,100,100,100,100,18,26,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,49,100,100,100,100,100,100,100,100,18,26,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,14,50,100,100,100,100,100,100,100,100,18,37,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,15,0,100,100,100,100,100,100,100,100,18,43,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,15,6,100,100,100,100,100,100,100,100,18,54,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,15,10,100,100,100,100,100,100,100,100,18,58,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,15,20,100,100,100,100,100,100,100,100,19,4,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,15,32,100,100,100,100,100,100,100,100,19,7,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,15,35,100,100,100,100,100,100,100,100,19,14,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,15,44,100,100,100,100,100,100,100,100,19,20,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,15,50,100,100,100,100,100,100,100,100,19,37,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,15,50,100,100,100,100,100,100,100,100,19,37,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,0,100,100,100,100,100,100,100,100,19,48,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,4,100,100,100,100,100,100,100,100,20,2,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,9,100,100,100,100,100,100,100,100,20,12,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,15,100,100,100,100,100,100,100,100,20,20,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,20,100,100,100,100,100,100,100,100,20,32,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,21,100,100,100,100,100,100,100,100,20,40,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,25,100,100,100,100,100,100,100,100,20,42,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,35,100,100,100,100,100,100,100,100,20,47,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,40,100,100,100,100,100,100,100,100,20,52,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,40,100,100,100,100,100,100,100,100,20,52,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,40,100,100,100,100,100,100,100,100,20,59,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,49,100,100,100,100,100,100,100,100,21,6,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,56,100,100,100,100,100,100,100,100,21,13,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,2,100,100,100,100,100,100,100,100,21,23,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,5,100,100,100,100,100,100,100,100,21,28,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,10,100,100,100,100,100,100,100,100,21,34,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,17,100,100,100,100,100,100,100,100,21,39,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,30,100,100,100,100,100,100,100,100,21,43,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,40,100,100,100,100,100,100,100,100,21,44,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,40,100,100,100,100,100,100,100,100,21,44,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,50,100,100,100,100,100,100,100,100,21,53,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,55,100,100,100,100,100,100,100,100,22,2,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,58,100,100,100,100,100,100,100,100,22,7,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,4,100,100,100,100,100,100,100,100,22,10,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,5,100,100,100,100,100,100,100,100,22,26,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,15,100,100,100,100,100,100,100,100,22,41,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,20,100,100,100,100,100,100,100,100,22,49,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,23,100,100,100,100,100,100,100,100,23,5,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,30,100,100,100,100,100,100,100,100,23,11,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,30,100,100,100,100,100,100,100,100,23,11,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,36,100,100,100,100,100,100,100,100,23,18,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,42,100,100,100,100,100,100,100,100,23,22,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,51,100,100,100,100,100,100,100,100,23,29,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,0,100,100,100,100,100,100,100,100,23,33,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,5,100,100,100,100,100,100,100,100,23,44,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,10,100,100,100,100,100,100,100,100,23,49,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,11,100,100,100,100,100,100,100,100,23,50,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,32,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,38,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,45,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,26,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,26,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,46,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,48,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,12,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,26,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,26,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,46,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,51,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,26,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,42,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,23,5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,23,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,23,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,23,26,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,23,26,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,23,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,23,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
